602123,875058,0
602124,875081,0
602126,875088,0
602129,875102,0
602139,875132,0
602154,875173,0
602166,875224,0
602180,875264,0
602188,875291,0
602173,875268,0
602149,875176,0
602123,875146,0
602107,875133,0
602127,875135,0
602122,875141,0
602119,875148,0
602124,875154,0
602130,875166,0
602134,875176,0
602133,875187,0
602143,875194,0
602151,875237,0
602146,875253,0
602147,875278,0
602148,875305,0
602157,875316,0
602158,875337,0
602147,875301,0
602152,875336,0
602132,875349,0
602153,875361,0
602151,875378,0
602142,875382,0
602132,875377,0
602135,875381,0
602132,875389,0
602139,875389,0
602139,875398,0
602129,875398,0
602138,875401,0
602129,875402,0
602133,875411,0
602135,875426,0
602129,875436,0
602138,875391,0
602130,875404,0
602145,875486,0
602145,875509,0
602152,875562,0
602163,875593,0
602164,875621,0
602160,875642,0
602163,875662,0
602172,875685,0
602167,875694,0
602167,875706,0
602161,875716,0
602160,875724,0
602153,875728,0
602138,875725,0
602134,875734,0
602130,875670,0
602111,875683,0
602126,875756,0
602123,875764,0
602134,875800,0
602129,875812,0
602128,875825,0
602133,875838,0
602129,875848,0
602127,875861,0
602128,875866,0
602121,875863,0
602115,875865,0
602116,875861,0
602114,875868,0
602108,875868,0
602112,875878,0
602106,875812,0
602104,875852,0
602114,875902,0
602111,875912,0
602115,875945,0
602108,875949,0
602103,875958,0
602107,875971,0
602114,875983,0
602108,875989,0
602106,875996,0
602104,876005,0
602107,876019,0
602107,876024,0
602103,876029,0
602096,876031,0
602095,876041,0
602096,875991,0
602094,876018,0
602092,876042,0
602105,876069,0
602097,876085,0
602104,876096,0
602104,876115,0
602105,876130,0
602115,876141,0
602115,876151,0
602106,876157,0
602109,876160,0
602111,876162,0
602111,876169,0
602112,876180,0
602108,876175,0
602103,876177,0
602101,876150,0
602088,876093,0
602065,876144,0
602085,876148,0
602088,876165,0
602088,876172,0
602089,876182,0
602093,876185,0
602092,876194,0
602092,876194,0
602092,876205,0
602094,876214,0
602090,876220,0
602098,876232,0
602095,876234,0
602089,876232,0
602097,876242,0
602100,876200,0
602081,876194,0
602089,876233,0
602073,876233,0
602096,876278,0
602097,876294,0
602108,876313,0
602116,876328,0
602124,876343,0
602127,876378,0
602135,876402,0
602146,876428,0
602152,876461,0
602164,876491,0
602173,876516,0
602180,876547,0
602181,876564,0
602176,876532,0
602158,876555,0
602185,876619,0
602195,876643,0
602201,876682,0
602220,876709,0
602215,876724,0
602228,876745,0
602231,876766,0
602236,876785,0
602237,876805,0
602241,876822,0
602240,876840,0
602245,876851,0
602248,876861,0
602241,876868,0
602241,876876,0
602221,876821,0
602234,876825,0
602238,876851,0
602226,876887,0
602238,876911,0
602237,876906,0
602233,876917,0
602228,876913,0
602232,876910,0
602224,876905,0
602225,876906,0
602214,876902,0
602220,876904,0
602211,876896,0
602201,876892,0
602198,876880,0
602200,876884,0
602183,876820,0
602192,876845,0
602165,876839,0
602184,876841,0
602178,876855,0
602167,876841,0
602158,876832,0
602150,876823,0
602143,876801,0
602136,876788,0
602120,876782,0
602119,876759,0
602113,876759,0
602108,876756,0
602103,876744,0
602103,876745,0
602099,876739,0
602093,876686,0
602100,876729,0
602057,876718,0
602094,876746,0
602092,876732,0
602095,876744,0
602092,876736,0
602091,876725,0
602080,876723,0
602081,876718,0
602086,876715,0
602080,876708,0
602079,876712,0
602086,876717,0
602085,876723,0
602085,876717,0
602078,876727,0
602069,876666,0
602070,876674,0
602083,876686,0
602077,876685,0
602067,876703,0
602062,876701,0
602063,876690,0
602054,876686,0
602046,876674,0
602048,876666,0
602041,876659,0
602030,876635,0
602022,876629,0
602018,876626,0
602008,876609,0
602007,876602,0
601990,876599,0
601989,876552,0
601962,876522,0
601998,876563,0
601978,876555,0
601975,876574,0
601977,876562,0
601973,876569,0
601969,876560,0
601965,876556,0
601969,876555,0
601961,876545,0
601957,876535,0
601955,876535,0
601949,876522,0
601935,876513,0
601938,876492,0
601924,876474,0
601922,876399,0
601887,876386,0
601901,876408,0
601891,876380,0
601894,876398,0
601894,876387,0
601885,876366,0
601878,876368,0
601874,876353,0
601873,876349,0
601871,876349,0
601875,876347,0
601887,876355,0
601886,876367,0
601885,876378,0
601899,876386,0
601908,876408,0
601909,876406,0
601906,876383,0
601924,876466,0
601950,876492,0
601956,876534,0
601965,876555,0
601974,876592,0
601999,876621,0
602005,876651,0
602016,876688,0
602024,876726,0
602039,876762,0
602049,876806,0
602064,876833,0
602084,876877,0
602091,876913,0
602111,876944,0
602108,876964,0
602142,876970,0
602117,877024,0
602154,877089,0
602164,877101,0
602167,877107,0
602172,877124,0
602172,877137,0
602175,877153,0
602178,877154,0
602179,877163,0
602174,877170,0
602170,877170,0
602169,877183,0
602178,877174,0
602175,877180,0
602171,877177,0
602157,877081,0
602160,877103,0
602160,877133,0
602134,877147,0
602133,877136,0
602128,877125,0
602121,877119,0
602115,877108,0
602114,877100,0
602104,877101,0
602101,877088,0
602097,877077,0
602096,877072,0
602092,877065,0
602085,877056,0
602084,877043,0
602086,877033,0
602061,876956,0
602047,876936,0
602084,876960,0
602065,876966,0
602054,876954,0
602038,876941,0
602035,876929,0
602020,876904,0
602011,876880,0
602007,876873,0
601996,876857,0
601987,876833,0
601979,876824,0
601971,876810,0
601965,876803,0
601969,876787,0
601964,876789,0
601953,876744,0
601939,876727,0
601966,876741,0
601949,876739,0
601950,876770,0
601949,876770,0
601950,876772,0
601953,876772,0
601949,876767,0
601953,876785,0
601955,876783,0
601961,876788,0
601958,876795,0
601960,876787,0
601963,876793,0
601970,876798,0
601961,876806,0
601953,876749,0
601968,876789,0
601959,876823,0
601966,876800,0
601954,876825,0
601952,876829,0
601948,876827,0
601954,876829,0
601961,876836,0
601951,876838,0
601948,876838,0
601953,876834,0
601947,876846,0
601945,876845,0
601946,876843,0
601943,876843,0
601941,876845,0
601952,876834,0
601943,876808,0
601928,876816,0
601931,876845,0
601955,876864,0
601953,876878,0
601951,876880,0
601954,876886,0
601954,876889,0
601965,876897,0
601964,876912,0
601972,876917,0
601971,876918,0
601974,876923,0
601983,876921,0
601976,876916,0
601973,876922,0
601977,876879,0
601953,876878,0
601963,876898,0
601967,876896,0
601973,876912,0
601966,876910,0
601966,876902,0
601958,876896,0
601952,876888,0
601955,876870,0
601945,876871,0
601953,876860,0
601949,876862,0
601950,876859,0
601938,876853,0
601945,876851,0
601937,876842,0
601934,876808,0
601906,876776,0
601937,876797,0
601922,876785,0
601913,876804,0
601907,876791,0
601903,876781,0
601894,876771,0
601887,876750,0
601879,876743,0
601877,876737,0
601872,876725,0
601872,876724,0
601869,876724,0
601868,876722,0
601859,876707,0
601857,876703,0
601865,876671,0
601856,876659,0
601838,876681,0
601863,876695,0
601865,876704,0
601869,876705,0
601868,876706,0
601871,876702,0
601875,876708,0
601874,876696,0
601879,876697,0
601870,876686,0
601864,876670,0
601861,876658,0
601856,876642,0
601851,876631,0
601847,876623,0
601833,876586,0
601817,876568,0
601801,876545,0
601822,876567,0
601825,876551,0
601819,876531,0
601809,876510,0
601802,876503,0
601793,876488,0
601790,876473,0
601786,876460,0
601785,876464,0
601773,876457,0
601782,876452,0
601779,876451,0
601780,876453,0
601779,876453,0
601766,876437,0
601776,876408,0
601738,876428,0
601783,876453,0
601787,876454,0
601778,876454,0
601775,876466,0
601774,876475,0
601778,876480,0
601772,876481,0
601768,876489,0
601760,876498,0
601762,876505,0
601751,876514,0
601749,876522,0
601751,876526,0
601750,876536,0
601756,876494,0
601752,876513,0
601728,876543,0
601759,876535,0
601750,876555,0
601749,876556,0
601748,876554,0
601754,876557,0
601749,876562,0
601753,876560,0
601744,876552,0
601741,876561,0
601738,876551,0
601736,876550,0
601734,876548,0
601730,876541,0
601731,876542,0
601741,876472,0
601709,876477,0
601736,876495,0
601731,876514,0
601725,876534,0
601726,876539,0
601731,876534,0
601722,876539,0
601721,876541,0
601723,876540,0
601723,876547,0
601728,876548,0
601722,876546,0
601716,876557,0
601724,876559,0
601720,876560,0
601723,876562,0
601732,876529,0
601707,876513,0
601744,876520,0
601714,876545,0
601730,876557,0
601726,876557,0
601725,876559,0
601720,876552,0
601723,876552,0
601725,876545,0
601722,876543,0
601725,876547,0
601718,876539,0
601716,876533,0
601719,876535,0
601723,876546,0
601725,876546,0
601717,876470,0
601691,876516,0
601714,876535,0
601711,876523,0
601731,876554,0
601728,876561,0
601727,876561,0
601730,876564,0
601731,876577,0
601733,876580,0
601746,876581,0
601744,876587,0
601747,876591,0
601745,876596,0
601744,876604,0
601744,876603,0
601746,876600,0
601758,876539,0
601730,876547,0
601762,876581,0
601751,876594,0
601757,876620,0
601751,876627,0
601751,876635,0
601747,876630,0
601751,876642,0
601757,876649,0
601752,876647,0
601750,876658,0
601749,876659,0
601752,876675,0
601756,876681,0
601758,876686,0
601757,876689,0
601755,876661,0
601753,876681,0
601733,876676,0
601759,876715,0
601765,876716,0
601771,876718,0
601769,876728,0
601766,876729,0
601762,876731,0
601767,876735,0
601762,876731,0
601762,876737,0
601770,876744,0
601770,876750,0
601767,876756,0
601765,876763,0
601760,876765,0
601770,876753,0
601770,876737,0
601747,876775,0
601762,876759,0
601764,876789,0
601766,876796,0
601772,876790,0
601774,876797,0
601774,876793,0
601767,876799,0
601767,876800,0
601767,876795,0
601777,876802,0
601775,876810,0
601768,876817,0
601771,876818,0
601771,876824,0
601773,876774,0
601772,876803,0
601766,876805,0
601774,876837,0
601778,876860,0
601778,876860,0
601776,876868,0
601787,876871,0
601776,876885,0
601783,876885,0
601788,876890,0
601775,876896,0
601775,876909,0
601779,876912,0
601779,876914,0
601793,876924,0
601787,876926,0
601767,876903,0
601779,876904,0
601766,876930,0
601777,876928,0
601785,876941,0
601779,876952,0
601792,876955,0
601788,876955,0
601787,876954,0
601786,876954,0
601785,876955,0
601783,876951,0
601781,876948,0
601782,876938,0
601778,876938,0
601766,876923,0
601763,876913,0
601756,876872,0
601731,876844,0
601728,876826,0
601740,876832,0
601728,876833,0
601731,876832,0
601724,876823,0
601720,876808,0
601716,876798,0
601721,876777,0
601704,876777,0
601712,876772,0
601707,876750,0
601710,876739,0
601702,876733,0
601692,876722,0
601692,876704,0
601687,876651,0
601672,876628,0
601687,876653,0
601670,876652,0
601672,876663,0
601669,876657,0
601667,876656,0
601665,876651,0
601668,876654,0
601660,876655,0
601663,876648,0
601665,876648,0
601662,876652,0
601664,876645,0
601663,876641,0
601658,876646,0
601665,876643,0
601650,876626,0
601667,876602,0
601625,876603,0
601646,876623,0
601658,876644,0
601653,876637,0
601656,876638,0
601651,876639,0
601651,876638,0
601649,876642,0
601651,876642,0
601650,876636,0
601652,876645,0
601646,876635,0
601650,876632,0
601656,876645,0
601653,876646,0
601634,876568,0
601651,876602,0
601621,876607,0
601640,876639,0
601647,876655,0
601655,876660,0
601645,876660,0
601650,876668,0
601648,876675,0
601654,876684,0
601655,876691,0
601655,876702,0
601651,876711,0
601659,876720,0
601653,876735,0
601664,876749,0
601663,876769,0
601670,876752,0
601703,876768,0
601655,876791,0
601691,876843,0
601697,876862,0
601697,876890,0
601712,876908,0
601721,876927,0
601720,876943,0
601723,876963,0
601733,876975,0
601740,876987,0
601729,876997,0
601737,877005,0
601743,877012,0
601738,877019,0
601746,877025,0
601720,876989,0
601734,876999,0
601714,876997,0
601742,877020,0
601742,877042,0
601740,877040,0
601736,877040,0
601739,877036,0
601737,877040,0
601734,877035,0
601728,877033,0
601728,877027,0
601725,877021,0
601723,877010,0
601724,877017,0
601716,877003,0
601712,876998,0
601714,876969,0
601698,876992,0
601700,876945,0
601696,876964,0
601699,876980,0
601697,876983,0
601693,876976,0
601699,876981,0
601701,876979,0
601690,876981,0
601694,876987,0
601699,876981,0
601702,876984,0
601703,876985,0
601702,876979,0
601693,876984,0
601694,876978,0
601690,876941,0
601702,876941,0
601666,876946,0
601684,876962,0
601694,876990,0
601694,876988,0
601697,876995,0
601696,876989,0
601693,876987,0
601685,876994,0
601694,876997,0
601691,876995,0
601688,876988,0
601691,876991,0
601690,876992,0
601682,876998,0
601695,877003,0
601692,876962,0
601666,876938,0
601683,876977,0
601688,876996,0
601695,877013,0
601699,877023,0
601699,877017,0
601702,877024,0
601703,877024,0
601696,877030,0
601708,877027,0
601699,877024,0
601699,877028,0
601702,877030,0
601698,877027,0
601696,877030,0
601696,877032,0
601675,876952,0
601670,876950,0
601693,876988,0
601705,877029,0
601697,877036,0
601700,877033,0
601704,877047,0
601706,877048,0
601712,877054,0
601710,877059,0
601705,877067,0
601706,877065,0
601707,877071,0
601706,877074,0
601711,877078,0
601714,877089,0
601716,877089,0
601710,877057,0
601698,877038,0
601735,877074,0
601707,877076,0
601709,877099,0
601717,877100,0
601714,877105,0
601716,877097,0
601714,877107,0
601717,877115,0
601721,877125,0
601721,877128,0
601731,877134,0
601722,877132,0
601723,877135,0
601724,877143,0
601729,877145,0
601711,877106,0
601716,877101,0
601714,877111,0
601726,877132,0
601721,877141,0
601718,877138,0
601719,877133,0
601714,877124,0
601712,877114,0
601711,877106,0
601706,877093,0
601697,877075,0
601697,877070,0
601694,877060,0
601687,877048,0
601677,877038,0
601675,877021,0
601661,876959,0
601641,876957,0
601672,876972,0
601643,876982,0
601659,876985,0
601656,876979,0
601656,876968,0
601662,876966,0
601655,876959,0
601657,876960,0
601658,876967,0
601664,876961,0
601656,876962,0
601655,876966,0
601652,876962,0
601658,876958,0
601651,876967,0
601644,876887,0
601636,876921,0
601673,876955,0
601643,876964,0
601658,876977,0
601656,876977,0
601657,876972,0
601650,876978,0
601661,876983,0
601653,876976,0
601647,876982,0
601646,876979,0
601652,876981,0
601649,876981,0
601651,876987,0
601655,876995,0
601656,876992,0
601655,876947,0
601634,876943,0
601671,876987,0
601642,876986,0
601649,877006,0
601656,877017,0
601662,877028,0
601654,877024,0
601655,877029,0
601657,877029,0
601658,877041,0
601655,877042,0
601653,877055,0
601656,877051,0
601652,877058,0
601654,877053,0
601650,877048,0
601639,876977,0
601635,877005,0
601653,877017,0
601641,877034,0
601644,877042,0
601648,877047,0
601645,877047,0
601641,877044,0
601639,877046,0
601638,877052,0
601633,877052,0
601626,877046,0
601625,877051,0
601625,877052,0
601614,877049,0
601615,877046,0
601613,877041,0
601605,876985,0
601594,876975,0
601601,877030,0
601597,877028,0
601600,877038,0
601599,877036,0
601596,877030,0
601597,877043,0
601595,877040,0
601593,877033,0
601591,877036,0
601593,877034,0
601592,877035,0
601590,877037,0
601588,877032,0
601593,877036,0
601585,877031,0
601574,876999,0
601576,876971,0
601565,877002,0
601579,877016,0
601582,877033,0
601584,877024,0
601580,877023,0
601574,877016,0
601573,877022,0
601570,877030,0
601572,877021,0
601570,877024,0
601570,877038,0
601566,877026,0
601571,877038,0
601576,877033,0
601565,877040,0
601566,877010,0
601572,877004,0
601537,877013,0
601572,877046,0
601574,877047,0
601568,877049,0
601571,877042,0
601573,877047,0
601566,877046,0
601568,877047,0
601569,877037,0
601564,877047,0
601569,877046,0
601563,877038,0
601566,877039,0
601561,877040,0
601564,877040,0
601550,877016,0
601562,876987,0
601540,877013,0
601556,877014,0
601556,877042,0
601551,877044,0
601550,877042,0
601554,877046,0
601557,877044,0
601553,877050,0
601554,877053,0
601554,877058,0
601563,877061,0
601553,877059,0
601558,877061,0
601562,877059,0
601559,877066,0
601557,877035,0
601534,877021,0
601580,877060,0
601552,877049,0
601554,877081,0
601559,877075,0
601564,877082,0
601556,877076,0
601559,877073,0
601562,877080,0
601564,877073,0
601561,877075,0
601559,877078,0
601559,877074,0
601563,877082,0
601554,877085,0
601562,877088,0
601554,877004,0
601531,877056,0
601576,877049,0
601556,877091,0
601558,877096,0
601555,877104,0
601558,877107,0
601562,877107,0
601564,877126,0
601555,877123,0
601566,877132,0
601566,877132,0
601561,877131,0
601565,877135,0
601565,877124,0
601550,877130,0
601558,877131,0
601552,877105,0
601529,877091,0
601550,877103,0
601547,877107,0
601561,877133,0
601556,877138,0
601561,877135,0
601557,877132,0
601557,877128,0
601554,877124,0
601558,877127,0
601559,877126,0
601553,877135,0
601559,877134,0
601553,877136,0
601553,877135,0
601555,877142,0
601547,877086,0
601528,877077,0
601554,877117,0
601551,877113,0
601548,877139,0
601553,877136,0
601549,877133,0
601547,877121,0
601538,877099,0
601537,877099,0
601526,877080,0
601520,877063,0
601516,877052,0
601511,877030,0
601498,877009,0
601493,876991,0
601485,876965,0
601474,876890,0
601452,876896,0
601489,876881,0
601457,876891,0
601463,876890,0
601451,876862,0
601447,876845,0
601440,876834,0
601439,876826,0
601440,876814,0
601437,876808,0
601437,876796,0
601431,876788,0
601430,876785,0
601424,876782,0
601422,876761,0
601425,876758,0
601410,876691,0
601429,876689,0
601386,876689,0
601402,876706,0
601404,876703,0
601403,876704,0
601397,876689,0
601393,876675,0
601395,876675,0
601393,876675,0
601390,876665,0
601391,876668,0
601388,876662,0
601392,876662,0
601388,876659,0
601394,876661,0
601391,876664,0
601380,876620,0
601382,876612,0
601375,876630,0
601391,876651,0
601395,876667,0
601402,876676,0
601398,876675,0
601395,876680,0
601397,876687,0
601402,876693,0
601405,876711,0
601407,876715,0
601406,876726,0
601411,876734,0
601415,876745,0
601414,876751,0
601423,876759,0
601399,876709,0
601406,876708,0
601431,876750,0
601427,876766,0
601433,876788,0
601431,876792,0
601429,876789,0
601436,876799,0
601432,876802,0
601437,876808,0
601428,876811,0
601436,876817,0
601428,876823,0
601439,876822,0
601440,876825,0
601443,876832,0
601438,876827,0
601439,876775,0
601413,876795,0
601393,876816,0
601430,876812,0
601428,876826,0
601437,876836,0
601429,876835,0
601436,876829,0
601439,876839,0
601436,876832,0
601438,876841,0
601440,876841,0
601443,876849,0
601438,876848,0
601445,876849,0
601444,876851,0
601445,876857,0
601432,876809,0
601457,876832,0
601429,876849,0
601437,876860,0
601444,876867,0
601448,876880,0
601452,876876,0
601454,876876,0
601446,876892,0
601454,876896,0
601451,876894,0
601454,876896,0
601454,876897,0
601450,876901,0
601450,876910,0
601447,876913,0
601454,876916,0
601449,876876,0
601437,876847,0
601473,876900,0
601449,876904,0
601447,876930,0
601458,876940,0
601456,876939,0
601458,876953,0
601454,876946,0
601459,876967,0
601460,876970,0
601464,876977,0
601466,876986,0
601466,876987,0
601471,877003,0
601471,877007,0
601474,877020,0
601469,876998,0
601487,876978,0
601472,877014,0
601480,877009,0
601492,877044,0
601487,877046,0
601489,877045,0
601492,877052,0
601484,877050,0
601481,877051,0
601486,877059,0
601481,877063,0
601485,877066,0
601484,877074,0
601483,877075,0
601481,877079,0
601482,877087,0
601488,877052,0
601466,877033,0
601510,877072,0
601484,877084,0
601495,877114,0
601493,877115,0
601493,877128,0
601494,877135,0
601492,877138,0
601493,877144,0
601488,877149,0
601496,877150,0
601495,877154,0
601494,877155,0
601492,877149,0
601491,877157,0
601494,877156,0
601487,877131,0
601508,877114,0
601472,877136,0
601482,877146,0
601490,877167,0
601490,877155,0
601495,877162,0
601488,877158,0
601492,877168,0
601486,877163,0
601487,877171,0
601486,877174,0
601489,877175,0
601486,877175,0
601482,877171,0
601477,877174,0
601480,877181,0
601478,877117,0
601480,877161,0
601466,877154,0
601474,877180,0
601484,877197,0
601492,877204,0
601494,877206,0
601483,877203,0
601482,877205,0
601491,877213,0
601484,877206,0
601491,877215,0
601493,877214,0
601493,877220,0
601486,877225,0
601490,877226,0
601484,877227,0
601478,877186,0
601486,877166,0
601492,877215,0
601485,877228,0
601482,877242,0
601476,877236,0
601480,877251,0
601484,877259,0
601487,877267,0
601479,877266,0
601490,877273,0
601484,877274,0
601485,877273,0
601493,877286,0
601492,877293,0
601488,877295,0
601486,877299,0
601482,877236,0
601469,877247,0
601484,877281,0
601484,877285,0
601487,877313,0
601491,877321,0
601487,877323,0
601486,877315,0
601483,877321,0
601483,877324,0
601484,877325,0
601482,877326,0
601483,877322,0
601488,877317,0
601483,877315,0
601481,877310,0
601482,877299,0
601469,877224,0
601451,877235,0
601473,877244,0
601462,877234,0
601449,877243,0
601443,877228,0
601439,877215,0
601431,877199,0
601420,877180,0
601420,877169,0
601413,877156,0
601407,877139,0
601406,877116,0
601399,877108,0
601392,877085,0
601394,877082,0
601379,877059,0
601378,876994,0
601356,876988,0
601366,876994,0
601355,877005,0
601371,877028,0
601366,877021,0
601365,877029,0
601366,877029,0
601368,877038,0
601359,877036,0
601360,877042,0
601363,877044,0
601359,877043,0
601357,877049,0
